BG2020,U202020010,U202020013,U202020020,U202020031,U202020033,U202020040,U202020070,U202021010,U202030020,U202030030,U202033010,U202060021,U202060022,U202060023,U202060024,U202062010,U202065010,U202065015,U202065017,U202070010,U202070030,U202070040,U202070060,U202072010,U202020050,U202081021,U202081022,U202090012
482939708001,0.15799,0.51057,0.06122,-26226,-0.01813,-128700,713,0.1037,0.71558,45.9,0.17241,0.0,0.05193,0.0,0.14855,0.01846,0.47101,0.04985,0.29431,0.2012,0.20241,0.14048,2.5,0.01964,0.14104,0.14214,0.03512,0.5676
482450013021,0.60206,0.11224,0.0,-20451,-0.07959,-96700,389,0.12195,0.76211,21.0,0.53846,0.0,0.5257,0.10499,0.22834,0.0392,0.53524,0.24286,0.58596,0.0,0.16949,0.53878,2.78,0.22245,0.23053,0.16491,0.12281,0.56754
481130166103,0.06004,0.35607,0.00657,-30987,-0.02496,-168000,1195,0.10609,0.75274,43.3,0.67699,0.00387,0.85474,0.0,0.06908,0.0334,0.59329,0.30449,0.46086,0.0,0.06822,0.44759,2.57,0.0782,0.07582,0.21279,0.00992,0.56749
480270213022,0.12445,0.46234,0.06205,-37726,-0.05455,-167000,863,0.03522,0.99229,43.3,0.44444,0.00661,0.02974,0.0,0.0859,0.0,0.48128,0.12468,0.40458,0.0,0.0,0.18182,2.36,0.0,0.09142,0.11959,0.02036,0.56743
482012523054,0.16887,0.31159,0.08762,-21558,-0.04348,-141300,1344,0.22977,0.65094,38.5,0.15341,0.0,0.12547,0.07406,0.79434,0.03387,0.56368,0.10688,0.43424,0.0,0.0,0.12862,3.84,0.02355,0.17331,0.11691,0.09499,0.56738
483250003021,0.13036,0.48889,0.01664,-21889,-0.0,-78900,1322,0.13751,0.73956,37.5,0.29742,0.0,0.0,0.0,0.48055,0.05412,0.51889,0.18889,0.46852,0.5252,0.12195,0.10556,3.26,0.0,0.08355,0.10088,0.08599,0.56733
483879505013,0.14808,0.28406,0.08679,-16946,-0.0,-46800,581,0.06974,0.69948,33.4,0.0,0.0,0.27352,0.0,0.13502,0.0,0.5061,0.08776,0.47521,0.0,0.09034,0.42725,2.65,0.28637,0.19116,0.13636,0.0,0.56727
483750149004,0.74545,0.2378,0.0,-9635,-0.0,-33300,766,0.28333,0.60455,31.3,0.56667,0.0,0.0,0.04318,0.37045,0.0,0.43182,0.2622,0.70667,0.35511,0.53409,0.5,2.68,0.17073,0.16311,0.19333,0.11333,0.56722
480291807012,0.22974,0.10055,0.06711,-26727,-0.01653,-157692,947,0.11106,0.69727,36.8,0.76429,0.01383,0.08605,0.09066,0.48329,0.07513,0.54745,0.08747,0.5406,0.02541,0.14184,0.75344,1.65,0.10399,0.12191,0.15954,0.03063,0.56716
482419502004,0.85157,0.10891,0.0,-8259,-0.0,-104931,797,0.54221,0.55466,23.6,1.0,0.0,0.86505,0.0,0.02834,0.0081,0.50877,0.61881,0.90526,0.21831,0.28873,0.61881,3.3,0.0,0.148,0.73684,0.03158,0.56711
482530204001,0.36245,0.20382,0.00862,-14538,-0.0,-43100,813,0.24044,0.57096,31.0,0.58824,0.0,0.39274,0.0,0.27063,0.0,0.47195,0.26115,0.84348,0.0,0.23039,0.53503,1.93,0.11465,0.26051,0.27826,0.08696,0.56705
484790017212,0.09287,0.32492,0.01101,-36329,-0.04416,-195600,1135,0.09327,0.78885,43.8,0.20561,0.0,0.0,0.0,0.93783,0.05505,0.54234,0.09464,0.47216,0.00893,0.05655,0.21136,2.94,0.04732,0.10281,0.05122,0.06904,0.567
482015528014,0.17257,0.57178,0.0,-62669,-0.23844,-340700,1210,0.06403,0.91086,58.5,,0.0,0.07657,0.10857,0.08229,0.05257,0.56229,0.19951,0.42797,0.0,0.0,0.3382,2.13,0.08029,0.00966,0.10805,0.13136,0.56695
484391102041,0.1387,0.39498,0.0,-24712,-0.03135,-94100,1354,0.14356,0.69799,35.6,0.23188,0.0,0.0,0.0,0.5783,0.03896,0.50224,0.11285,0.41368,0.19436,0.0,0.29154,2.8,0.0,0.17244,0.0,0.21824,0.56689
482014325012,0.4244,0.25516,0.10683,-21183,-0.04425,-201800,1177,0.21459,0.653,34.7,0.51429,0.0,0.04408,0.08919,0.36084,0.20874,0.43875,0.11652,0.43966,0.0,0.1114,0.5,2.88,0.07817,0.26857,0.23922,0.02155,0.56684
483159502003,0.19007,0.37778,0.2092,-22869,-0.0,-117500,941,0.10279,0.73002,38.4,0.07843,0.0,0.26392,0.0,0.02421,0.02166,0.546,0.03457,0.69477,0.38462,0.27549,0.33333,2.04,0.04938,0.1205,0.11628,0.0,0.56678
481130190412,0.01231,0.59686,0.01454,-41271,-0.07504,-286100,2156,0.07006,0.9666,56.0,0.17391,0.0,0.0968,0.22427,0.10293,0.03035,0.53988,0.12565,0.49344,0.0,0.0,0.05585,2.55,0.0,0.06172,0.2377,0.01803,0.56673
484391067001,0.10656,0.32169,0.07163,-29916,-0.01058,-118300,999,0.13464,0.75894,34.3,0.31392,0.0,0.09429,0.0079,0.39805,0.02223,0.52346,0.08148,0.44365,0.01529,0.0367,0.30159,2.25,0.03175,0.15309,0.07817,0.0599,0.56667
481499704002,0.04047,0.50408,0.0,-30544,-0.07755,-194300,1074,0.04281,0.88016,51.7,0.27966,0.0,0.04202,0.0,0.10661,0.00408,0.50039,0.06735,0.5087,0.29013,0.27835,0.12449,2.61,0.01633,0.0874,0.13346,0.10638,0.56662
480717105001,0.10625,0.20387,0.07811,-27022,-0.00446,-135200,788,0.27946,0.65266,31.3,0.5365,0.00504,0.09692,0.0112,0.4521,0.09335,0.44986,0.12351,0.3543,0.06536,0.12157,0.50149,2.45,0.03869,0.16538,0.05905,0.181,0.56657
481210217591,0.0,0.5,0.0,-62647,-0.17188,-291800,1700,0.0,1.07168,57.2,0.32258,0.0,0.06093,0.04659,0.2509,0.0,0.60573,0.07812,0.56835,0.0,0.0,0.0,2.18,0.0,0.09204,0.07194,0.0,0.56651
484530458001,0.41429,0.34003,0.02551,-17915,-0.01255,-161400,1652,0.27879,0.74433,27.3,0.63557,0.0,0.04445,0.01278,0.68478,0.11579,0.54619,0.36763,0.54182,0.10069,0.0881,0.05395,4.32,0.0,0.14323,0.30473,0.096,0.56646
480610102012,0.21603,0.14634,0.07317,-15886,-0.0,-76153,449,0.26753,0.59408,32.2,0.0,0.0,0.0,0.0,0.91463,0.03619,0.44251,0.0,0.38722,0.04615,0.21154,0.32195,2.8,0.05854,0.2166,0.31203,0.0,0.5664
480519703002,0.19779,0.34185,0.0251,-26846,-0.03514,-196200,828,0.18734,0.69046,40.8,0.15254,0.02287,0.15895,0.0,0.17011,0.00988,0.46793,0.09904,0.42547,0.06223,0.11457,0.47444,2.6,0.14217,0.1833,0.1477,0.14634,0.56635
484790018111,0.36746,0.22887,0.12433,-17130,-0.07042,-130600,939,0.15502,0.70159,30.2,0.05028,0.0,0.0,0.0,1.0,0.14363,0.52698,0.05986,0.57201,0.0,0.05333,0.07394,4.44,0.0,0.28253,0.24341,0.11968,0.56629
480291817041,0.03195,0.28905,0.18903,-24193,-0.03052,-185100,1359,0.12934,0.77492,34.4,0.0,0.0,0.11969,0.08536,0.63233,0.03431,0.59704,0.09156,0.51405,0.0,0.03633,0.05566,3.75,0.07181,0.21956,0.12383,0.06348,0.56624
482659604011,0.11116,0.32094,0.05349,-22551,-0.01115,-150600,1181,0.15092,0.68872,36.1,0.46097,0.00317,0.00181,0.01133,0.38423,0.00583,0.49162,0.15861,0.42241,0.55263,0.03469,0.28748,2.73,0.08178,0.29044,0.15038,0.14176,0.56619
481519503002,0.07961,0.43908,0.04613,-35187,-0.02311,-105100,650,0.10404,0.79029,49.0,0.12745,0.0,0.0,0.0,0.17864,0.00721,0.46408,0.0042,0.4236,0.1232,0.2384,0.22689,2.16,0.0084,0.09842,0.09865,0.05029,0.56613
483379506002,0.07314,0.58261,0.05099,-39108,-0.06667,-170300,1161,0.07876,0.83297,47.6,0.29592,0.00542,0.01518,0.0,0.05315,0.008,0.47831,0.08116,0.49552,0.11297,0.27824,0.17101,2.46,0.0,0.19531,0.19104,0.03582,0.56608
483610215011,0.31975,0.49861,0.03257,-27167,-0.0,-115300,1099,0.09696,0.75653,43.9,0.0,0.02508,0.01672,0.0,0.00209,0.0,0.49843,0.06648,0.32323,0.37119,0.0,0.09695,2.65,0.06648,0.17514,0.02357,0.07744,0.56602
484391228022,0.25385,0.21686,0.05322,-24096,-0.0786,-154200,1211,0.23457,0.67401,29.5,0.38523,0.0,0.08435,0.03528,0.49708,0.07966,0.52944,0.16193,0.43373,0.0,0.03385,0.31345,3.57,0.01705,0.32939,0.12367,0.16864,0.56597
481130136154,0.292,0.05556,0.0,-17152,-0.0,-218407,997,0.26419,0.57862,22.7,0.75497,0.0,0.21384,0.0,0.65858,0.11824,0.45553,0.24242,0.30528,0.0,0.26257,1.0,2.81,0.04545,0.34276,0.27593,0.09393,0.56591
482819505003,0.10828,0.38344,0.06748,-27159,-0.00871,-109900,843,0.05535,0.73976,43.8,0.53333,0.0,0.00455,0.04641,0.37489,0.0,0.49318,0.15251,0.51535,0.0,0.14366,0.34423,2.35,0.12418,0.12943,0.16228,0.11842,0.56586
482530204003,0.10931,0.30102,0.02006,-20291,-0.0,-63600,702,0.14016,0.65909,28.5,0.09774,0.0,0.00108,0.00325,0.59957,0.03266,0.45996,0.0,0.36257,0.01663,0.06888,0.19133,2.36,0.1148,0.26051,0.17836,0.06725,0.56581
482014535022,0.26251,0.20582,0.11318,-17305,-0.01455,-116300,1230,0.28789,0.56345,31.1,0.22707,0.0,0.15367,0.07334,0.70314,0.1789,0.42957,0.13721,0.30435,0.0,0.10595,0.48233,3.56,0.0,0.31288,0.32539,0.15568,0.56575
484499508001,0.25872,0.09481,0.0,-21365,-0.0,-110400,598,0.14711,0.61143,28.8,0.43231,0.0,0.17054,0.0,0.67345,0.17227,0.45833,0.2167,0.36253,0.0,0.05342,0.63657,2.33,0.17607,0.19062,0.222,0.17108,0.5657
480270219012,0.00868,0.55957,0.10802,-32980,-0.12635,-187900,863,0.03082,0.88286,37.1,0.2069,0.0,0.06833,0.00976,0.2256,0.0,0.5282,0.06498,0.52941,0.0,0.16061,0.09025,3.33,0.03249,0.20317,0.10381,0.07266,0.56564
484230002014,0.54192,0.24627,0.20328,-10838,-0.0,-75000,680,0.23188,0.6497,26.9,0.90244,0.0,0.69661,0.0,0.26846,0.11727,0.50599,0.62313,0.60494,0.0,0.05634,0.47761,3.74,0.09328,0.11978,0.20576,0.11934,0.56559
482012401022,0.4528,0.25455,0.0,-15211,-0.07273,-130400,1618,0.42381,0.4528,30.3,0.20339,0.02873,0.00684,0.0,0.91108,0.24247,0.31053,0.04848,0.26332,0.0,0.25339,0.52727,4.43,0.0,0.48229,0.2069,0.33229,0.56553
484736802024,0.12631,0.03823,0.22706,-13809,-0.0,-91200,1066,0.31196,0.69626,27.1,0.32295,0.0,0.30741,0.0,0.54039,0.10945,0.47797,0.11009,0.44063,0.2372,0.1186,0.30122,4.44,0.0,0.37534,0.24186,0.1416,0.56548
482139508012,0.17121,0.45684,0.18655,-29839,-0.07368,-88800,868,0.17252,0.7463,44.9,0.65714,0.00545,0.13385,0.01323,0.13774,0.03208,0.46148,0.2,0.55579,0.10232,0.35198,0.15368,2.71,0.10526,0.13308,0.19628,0.04339,0.56543
482279502001,0.0556,0.33806,0.01314,-28254,-0.01417,-81900,870,0.20285,0.68222,42.1,0.31325,0.0,0.0,0.0,0.36735,0.06991,0.46647,0.09109,0.36751,0.33715,0.19149,0.15182,2.78,0.00405,0.18463,0.22237,0.10786,0.56537
484391052011,0.12168,0.32391,0.10459,-24663,-0.0,-142300,1179,0.06996,0.76401,35.8,0.19481,0.0,0.24484,0.0,0.12832,0.01937,0.56268,0.09783,0.29098,0.0,0.15285,0.28478,2.95,0.02174,0.28411,0.12295,0.01639,0.56532
480291212064,0.26889,0.46444,0.0,-20836,-0.03556,-194600,1424,0.16641,0.73851,43.1,0.08297,0.0,0.09773,0.0,0.69414,0.0,0.45589,0.10889,0.26627,0.0,0.07975,0.52222,4.18,0.0,0.14112,0.24112,0.26036,0.56526
482013238012,0.07595,0.25494,0.20564,-20775,-0.0,-133600,1019,0.16252,0.73013,27.7,0.33871,0.0,0.0,0.0,0.74835,0.06257,0.53772,0.1544,0.46006,0.0,0.0,0.12926,3.55,0.0,0.24036,0.11391,0.10651,0.56521
482770009002,0.05177,0.70789,0.0,-35446,-0.06053,-191500,1439,0.07586,0.84469,41.2,0.336,0.0,0.11898,0.0,0.0,0.0,0.43778,0.18947,0.43032,0.0,0.06634,0.48421,2.9,0.11842,0.13357,0.0,0.12958,0.56515
481677219022,0.28855,0.2337,0.30595,-11785,-0.0,-112234,944,0.19547,0.6339,31.5,0.50667,0.0,0.19736,0.03595,0.37197,0.05494,0.51284,0.30978,0.53469,0.0,0.15596,0.84239,3.7,0.0,0.20432,0.55714,0.07347,0.5651
484391104014,0.09685,0.45889,0.12829,-32942,-0.0,-186400,1295,0.1,0.76126,39.1,0.32367,0.0,0.0,0.0,0.50895,0.03292,0.56632,0.1434,0.477,0.0,0.04736,0.13767,3.1,0.00956,0.14607,0.1774,0.08804,0.56505
480079505012,0.05983,0.4396,0.11667,-45064,-0.04356,-179400,631,0.08733,0.77113,51.5,0.67647,0.0,0.0,0.0,0.0,0.0,0.44539,0.02574,0.28721,0.15615,0.20347,0.0,2.09,0.03366,0.36038,0.02935,0.08805,0.56499
480291905031,0.10603,0.25708,0.04069,-34053,-0.01743,-157600,827,0.07135,0.66453,45.4,0.15217,0.0,0.00457,0.0,0.87843,0.08163,0.50457,0.11547,0.33116,0.0,0.13722,0.3573,2.36,0.05882,0.20636,0.19576,0.03263,0.56494
484930004062,0.10646,0.40388,0.0455,-26464,-0.0,-108300,883,0.0708,0.66027,54.5,0.56818,0.0,0.04188,0.01978,0.50553,0.00884,0.51018,0.05493,0.4878,0.44104,0.05207,0.0937,2.78,0.0,0.18328,0.10089,0.11641,0.56488
483396942071,0.0,0.26823,0.0,-68720,-0.0,-187300,1404,0.0,0.80818,58.9,,0.0,0.0,0.0,0.0,0.0,0.54302,0.0,0.49693,0.0,0.20825,0.0,1.85,0.0,0.6897,0.0,0.0,0.56483
482013213021,0.21948,0.16097,0.21395,-17276,-0.06237,-187500,984,0.20386,0.65886,24.3,0.48665,0.0,0.02754,0.0,0.84834,0.26111,0.46691,0.29175,0.36811,0.0,0.098,0.36419,4.88,0.0,0.40978,0.15947,0.15827,0.56477
481210214111,0.02791,0.2648,0.08028,-45165,-0.09346,-215200,915,0.18819,0.75814,53.0,0.19355,0.0,0.04496,0.0,0.18605,0.0,0.51008,0.03738,0.50623,0.0,0.12295,0.38941,1.95,0.0,0.23424,0.08229,0.0,0.56472
480219508031,0.17665,0.03987,0.0824,-21293,-0.12292,-105100,1097,0.48422,0.58489,25.9,0.0,0.0,0.0,0.0,1.0,0.11965,0.39139,0.20598,0.27347,0.32764,0.14245,0.38538,5.32,0.0,0.48677,0.12381,0.32517,0.56467
482199507001,0.10237,0.26644,0.04234,-27119,-0.0,-84700,550,0.21025,0.64852,39.0,0.22346,0.0,0.00533,0.00828,0.46509,0.03047,0.47337,0.06401,0.42913,0.25224,0.13731,0.15398,2.9,0.03114,0.25799,0.15995,0.09233,0.56461
483239507011,0.13841,0.16271,0.01196,-29387,-0.04661,-113600,988,0.21398,0.62138,29.7,0.17026,0.0,0.00242,0.00876,0.91969,0.22017,0.43207,0.10793,0.26765,0.0,0.15945,0.61325,2.63,0.03434,0.25832,0.37122,0.0,0.56456
480291214041,0.17981,0.3073,0.02326,-20068,-0.07053,-79900,1100,0.19841,0.65575,36.7,0.07514,0.0,0.0127,0.04144,0.69719,0.13702,0.45588,0.05542,0.4246,0.0,0.03641,0.23174,3.77,0.03778,0.25236,0.26323,0.12434,0.5645
480139603001,0.26505,0.21788,0.08827,-21952,-0.05447,-92200,735,0.14725,0.68976,34.3,0.5708,0.0,0.0,0.02811,0.8012,0.02298,0.47088,0.1676,0.37699,0.17139,0.11714,0.43994,2.71,0.05726,0.18174,0.17768,0.20159,0.56445
483671401011,0.35708,0.28238,0.04051,-25491,-0.01284,-200000,1474,0.30921,0.7805,38.3,0.08427,0.0,0.16207,0.0,0.03384,0.0,0.48575,0.06184,0.32556,0.08297,0.06441,0.49592,2.62,0.0,0.13922,0.26667,0.01333,0.56439
480499513002,0.25813,0.59086,0.00246,-27091,-0.0422,-161500,950,0.17781,0.76192,49.4,0.22,0.00828,0.05006,0.0,0.18881,0.00626,0.40284,0.0211,0.37608,0.19498,0.17664,0.11606,2.42,0.01993,0.05711,0.07645,0.10604,0.56434
483119501001,0.10497,0.29694,0.05178,-31191,-0.08297,-111300,929,0.11087,0.74171,36.1,0.31373,0.0,0.0,0.0,0.64917,0.03863,0.53867,0.15284,0.3959,0.25974,0.50433,0.15284,3.16,0.0262,0.24862,0.23891,0.13652,0.56428
483959605012,0.26586,0.12035,0.04008,-27435,-0.05252,-92696,949,0.20756,0.67653,48.6,0.13077,0.0,0.15751,0.0,0.3277,0.0,0.48996,0.06346,0.59369,0.02015,0.03075,0.5372,2.07,0.26149,0.13519,0.42668,0.02648,0.56423
480291907003,0.22403,0.31338,0.01517,-79567,-0.23415,-114500,799,0.39673,0.66996,37.9,0.38346,0.0,0.0,0.0,0.94417,0.2025,0.46784,0.20423,0.4846,0.0,0.06885,0.38028,2.49,0.02465,0.15169,0.27014,0.17654,0.56418
480639501024,0.20071,0.41155,0.04167,-28340,-0.0704,-125000,495,0.10196,0.77527,47.1,0.34043,0.0,0.02756,0.00495,0.23675,0.0,0.4629,0.0,0.46087,0.25941,0.25538,0.18412,2.55,0.05415,0.15551,0.28,0.0,0.56412
481677239001,0.04006,0.48519,0.0,-29784,-0.0,-78600,815,0.06352,0.7648,54.9,0.0,0.00623,0.0,0.0,0.0,0.0,0.50312,0.05185,0.53429,0.22222,0.4,0.05185,2.38,0.0,0.10532,0.24286,0.04286,0.56407
480990107011,0.18018,0.42217,0.1466,-22969,-0.01887,-76900,818,0.06955,0.70383,42.1,0.7029,0.0,0.07207,0.00788,0.19369,0.0,0.5,0.12736,0.39877,0.0,0.19849,0.36557,2.09,0.04245,0.13701,0.08896,0.0,0.56401
484910214062,0.0,0.60448,0.29847,-45221,-0.0,-230600,1163,0.0,0.87859,55.5,1.0,0.0,0.0,0.0,0.0,0.0,0.5607,0.0709,0.34909,0.0,0.0,0.09701,2.34,0.0597,0.01968,0.13091,0.0,0.56396
482139514022,0.05271,0.38697,0.05709,-38087,-0.15071,-142500,959,0.12381,0.82648,47.6,0.17647,0.0,0.0,0.03216,0.0561,0.0,0.57741,0.10998,0.41545,0.23204,0.26497,0.11202,2.72,0.01222,0.08907,0.08142,0.15449,0.5639
484530024221,0.06807,0.39026,0.0,-32545,-0.00988,-262500,1368,0.24032,0.70185,45.5,0.0,0.0,0.03896,0.0,0.53053,0.0192,0.43741,0.13973,0.40289,0.0,0.0,0.42343,2.54,0.03529,0.19722,0.12105,0.09304,0.56385
480270215012,0.02118,0.20359,0.00524,-23134,-0.0,-103900,1105,0.17711,0.72562,29.8,0.24308,0.0,0.00705,0.0,0.60987,0.06637,0.58989,0.19361,0.58588,0.26786,0.10536,0.21557,3.38,0.08982,0.1439,0.29083,0.03583,0.5638
482015224014,0.36833,0.0,0.02548,-35401,-0.02908,-293197,1358,0.31295,0.65701,29.4,0.57065,0.0,0.01538,0.21176,0.55656,0.14784,0.53846,0.04698,0.37908,0.0,0.23459,0.96421,2.47,0.02013,0.18257,0.01961,0.24837,0.56374
484790018112,0.18746,0.26024,0.12088,-15585,-0.0,-96700,883,0.21509,0.63842,26.8,0.14947,0.0,0.0,0.0,1.0,0.08218,0.50551,0.1012,0.375,0.03394,0.06109,0.0988,4.15,0.01205,0.28253,0.24167,0.01111,0.56369
484230018032,0.11665,0.47522,0.0471,-26989,-0.0,-148700,1175,0.0,0.86638,31.9,0.0,0.0,0.02651,0.0,0.1368,0.0,0.62036,0.09621,0.68821,0.10909,0.10909,0.41983,2.7,0.0,0.04468,0.13498,0.0,0.56363
482450116001,0.02894,0.33072,0.06441,-35377,-0.05088,-165900,748,0.20065,0.76431,39.8,0.11679,0.0,0.0241,0.0,0.125,0.02673,0.50602,0.06458,0.29348,0.07836,0.12947,0.07045,2.57,0.01174,0.17005,0.16304,0.20833,0.56358
480570001001,0.08458,0.36963,0.03488,-32097,-0.16332,-96500,746,0.2,0.71982,36.6,0.57265,0.0,0.0,0.0,0.83084,0.03345,0.52952,0.20057,0.48365,0.0,0.23128,0.12607,3.22,0.10602,0.08656,0.33907,0.0,0.56352
481130169031,0.19984,0.12426,0.0,-21548,-0.0,-128200,977,0.20245,0.73795,32.6,0.88372,0.0,0.66719,0.0,0.23017,0.04597,0.5521,0.53057,0.68843,0.20075,0.04878,0.05917,2.54,0.06509,0.24571,0.31271,0.13058,0.56347
480570002003,0.38422,0.19324,0.0,-19868,-0.0,-76700,492,0.38685,0.41568,35.6,0.83696,0.0,0.01306,0.0,0.78741,0.31644,0.30523,0.05314,0.18954,0.0,0.18824,0.43478,3.77,0.05314,0.27658,0.4793,0.27887,0.56342
480359506002,0.27961,0.47406,0.04507,-31662,-0.13208,-179200,876,0.08161,0.81803,48.2,0.12403,0.00164,0.0,0.0,0.02049,0.02131,0.54836,0.01887,0.34808,0.06777,0.41355,0.13915,2.88,0.02358,0.09721,0.0885,0.0295,0.56336
484717907002,0.65088,0.08814,0.05207,-5478,-0.0,-127155,870,0.13636,0.63407,21.0,1.0,0.0,0.40222,0.0036,0.17005,0.0,0.5932,0.16579,0.61825,0.0,0.04509,1.0,1.91,0.10913,0.13851,0.44507,0.0,0.56331
481130165352,0.11824,0.26753,0.19115,-27728,-0.0,-156100,1099,0.0515,0.79826,44.3,0.55556,0.0,0.28257,0.0,0.36139,0.0,0.50367,0.16452,0.35572,0.0,0.19097,0.63233,2.13,0.0,0.1568,0.37438,0.05473,0.56325
480396630002,0.08541,0.47436,0.00299,-34099,-0.02885,-154200,903,0.11712,0.84204,39.9,0.5625,0.0,0.0,0.02872,0.05614,0.01269,0.48695,0.19231,0.51351,0.08967,0.15217,0.03846,2.44,0.0,0.19233,0.09009,0.03604,0.5632
484391065123,0.0,0.42494,0.01119,-29264,-0.03562,-170100,1013,0.1436,0.76333,43.6,0.31897,0.0,0.34976,0.01535,0.32795,0.03466,0.52746,0.13486,0.42453,0.0,0.0,0.0687,3.15,0.01781,0.14493,0.16415,0.03019,0.56314
480291519001,0.38646,0.25948,0.06378,-23070,-0.01996,-105400,912,0.21586,0.61087,34.3,0.75463,0.0,0.0,0.0,0.97814,0.1526,0.46748,0.39721,0.38283,0.0,0.0,0.33533,3.74,0.13373,0.182,0.34741,0.02452,0.56309
484639502021,0.48385,0.04596,0.0,-16244,-0.0,-134910,641,0.22697,0.60646,21.9,0.61826,0.0,0.0,0.04351,0.81345,0.13656,0.49242,0.2114,0.5136,0.26128,0.15397,0.5239,2.79,0.05515,0.28311,0.2512,0.0352,0.56304
482013307001,0.40536,0.59247,0.04,-26315,-0.23288,-66500,1112,0.19662,0.71688,43.5,0.53465,0.0,0.85962,0.0,0.09148,0.03549,0.5347,0.43151,0.49755,0.0,0.0,0.13356,4.34,0.0,0.18717,0.21078,0.0,0.56298
484391136382,0.1046,0.28773,0.10811,-44096,-0.01408,-242200,1146,0.03518,0.77931,50.6,0.0,0.08276,0.09195,0.06552,0.03218,0.0,0.55977,0.01408,0.49811,0.0,0.0,0.66801,1.75,0.26157,0.13993,0.09659,0.04735,0.56293
484410102002,0.76792,0.10833,0.09228,-6025,-0.0,-49999,1048,0.07042,0.6473,20.1,0.72414,0.00815,0.08665,0.01427,0.17635,0.0,0.60347,0.175,0.5166,0.0221,0.33702,0.83333,2.44,0.23333,0.21567,0.30498,0.00622,0.56287
484599506001,0.08066,0.39456,0.10399,-23006,-0.03628,-162000,1026,0.15926,0.73137,38.7,0.36806,0.0,0.02051,0.0,0.03896,0.0,0.56528,0.28798,0.55644,0.22694,0.18635,0.3356,3.32,0.01134,0.17683,0.11606,0.02385,0.56282
482211603034,0.08622,0.52368,0.01786,-31236,-0.05263,-160000,946,0.17865,0.7765,43.4,0.05128,0.0,0.0,0.00154,0.0,0.0,0.47619,0.08421,0.31919,0.13443,0.10377,0.26053,3.27,0.09737,0.0949,0.0202,0.13939,0.56276
482012506011,0.15945,0.0674,0.037,-18371,-0.0,-116596,961,0.16803,0.65797,25.1,0.18227,0.0,0.21755,0.0,0.73029,0.07599,0.46829,0.0,0.40914,0.0,0.0,1.0,3.07,0.0,0.30847,0.17757,0.20665,0.56271
484391216133,0.14277,0.16279,0.0,-35032,-0.09147,-211700,958,0.05253,0.80047,28.8,0.53459,0.0,0.33002,0.0,0.44353,0.0,0.64892,0.54729,0.63365,0.0,0.0,0.67287,2.65,0.0155,0.2537,0.26906,0.0482,0.56266
480970007021,0.0,0.50286,0.11554,-38551,-0.10286,-210600,934,0.06219,0.94487,49.2,0.0,0.0,0.0,0.0,0.08935,0.0,0.55513,0.0,0.52703,0.50739,0.13793,0.0,3.01,0.0,0.06037,0.0,0.0,0.5626
483750117003,0.11475,0.16404,0.02857,-27924,-0.0,-95700,718,0.0749,0.73293,44.9,0.38667,0.0,0.10539,0.06228,0.07305,0.0,0.47784,0.13034,0.41422,0.0,0.12916,0.85169,1.51,0.16854,0.1538,0.375,0.0,0.56255
481810009042,0.01975,0.55109,0.0,-28491,-0.0,-123200,1402,0.03663,0.81382,55.5,0.0,0.0,0.0,0.0,0.21298,0.0,0.4598,0.05109,0.49072,0.0,0.0,0.23358,2.59,0.0,0.14118,0.06101,0.0,0.56249
482015529013,0.58004,0.04508,0.0604,-20408,-0.03074,-207482,958,0.01792,0.71336,29.6,0.27049,0.0,0.31789,0.15517,0.28987,0.06459,0.65733,0.09221,0.60536,0.0,0.0,0.84836,1.9,0.02459,0.20448,0.10714,0.0,0.56244
484391216132,0.27038,0.21141,0.05423,-26313,-0.0,-161200,1116,0.08727,0.74914,35.4,0.83471,0.0,0.1372,0.0,0.35132,0.04665,0.4713,0.13878,0.47362,0.09806,0.21246,0.71725,2.26,0.14137,0.2537,0.12041,0.11009,0.56238
481872105112,0.03342,0.2717,0.02534,-27476,-0.0,-222700,974,0.02226,0.80446,45.6,0.0,0.0,0.0,0.0,0.48391,0.0,0.58416,0.0,0.542,0.12162,0.10473,0.0,3.02,0.0,0.2856,0.222,0.0,0.56233
484690004001,0.2443,0.29143,0.0485,-36563,-0.02571,-177900,1111,0.08292,0.78252,34.8,0.29231,0.0,0.0,0.0,0.46269,0.02069,0.56397,0.12857,0.32524,0.03922,0.23747,0.40571,2.63,0.03714,0.19823,0.11893,0.14806,0.56228
483396941031,0.03726,0.29268,0.06469,-32485,-0.03833,-182200,737,0.11159,0.74177,51.3,0.47727,0.0,0.23137,0.0,0.13432,0.0,0.53813,0.12718,0.43925,0.15147,0.11283,0.15679,2.01,0.02787,0.16052,0.08224,0.03551,0.56222
482450023001,0.45119,0.31755,0.01681,-23505,-0.01393,-42900,732,0.08565,0.68074,33.5,0.91262,0.0,0.81266,0.0,0.15172,0.03883,0.50528,0.34262,0.73504,0.07488,0.13285,0.49025,2.11,0.1337,0.19558,0.31054,0.07977,0.56217
484391113063,0.077,0.26384,0.02927,-19377,-0.04886,-165800,1406,0.28131,0.69507,31.4,0.65101,0.0,0.05749,0.0,0.68378,0.08725,0.49179,0.24104,0.6206,0.06646,0.02848,0.34853,3.17,0.0,0.17457,0.19347,0.06784,0.56211
